wave	flux	snr	noise	thru
4.253624496584166	119.10888333961049	6.497755552779501	20.997013751023243	0.0010406930450016822
4.263078794512334	133.93172535579683	6.304488790882679	21.088455113858274	0.0010355133391488378
4.272510211304774	130.04482727392954	6.062199225068446	21.17964625726064	0.0010293298985969593
4.281919085500088	156.4752705833595	5.807452571018651	21.284677654995487	0.0010220394274505803
4.291306909848093	127.33531189370149	5.5639278368562834	21.404551297437823	0.0010141070368444658
4.300673397038682	56.83452069553457	5.347366774611502	21.52984977008554	0.0010064632827785356
4.3100173409748574	117.52730264729911	5.166247978131829	21.64849598781183	0.0010000174990362327
4.319339734903419	77.7538774048458	5.02202399800573	21.767556287990676	0.0009943467514846038
4.328641924451229	86.39759207132941	4.912312912571303	21.89308284353643	0.0009890313673502074
4.337921953581586	88.64567367743723	4.833559168937772	22.043542245832807	0.0009829058274721965
4.347180696976719	91.46929572309429	4.779856886188413	22.220061522965885	0.0009758225434068945
4.35641953527723	75.52868634372166	4.7460343070282285	22.406189546222524	0.0009686720500847612
4.3656366682730114	111.36295343621381	4.7259724458156285	22.591334311396782	0.0009619439146001216
4.374833119925476	75.20966387353127	4.712050377169872	22.78219078838425	0.0009551017077230938
4.384009308980081	116.08025000002733	4.695153486302522	22.977901998188408	0.0009480233019167525
4.393165179011167	159.99681341083956	4.667102120343007	23.174263776778204	0.0009407878075993251
4.402299902469297	77.05138300836458	4.625838693960815	23.373838621557056	0.0009332238929747305
4.411415439780623	101.08867966146762	4.571945060898771	23.57789340276427	0.0009252870958002151
4.420510487414818	47.274345668782686	4.511757049193245	23.776267725365624	0.0009176379489338576
4.429585097721316	99.51750931787423	4.453721157802131	23.964035844140557	0.0009106738517683266
4.438640847707974	121.78799779820307	4.40114767088393	24.145769575426623	0.0009042013954784782
4.447675963596199	123.46249407136114	4.353852046068078	24.330023902219132	0.0008977776773685824
4.456691834913858	107.61515875842898	4.311061118277213	24.522502372054802	0.000891112319515517
4.465688731178857	127.58761026483548	4.271919111174152	24.720615745819185	0.0008843271524313231
4.4746652945689975	168.97342874265843	4.236930437122863	24.91136710661011	0.0008780549100191218
4.483622913887917	148.4801271976175	4.207188730879344	25.083248971638184	0.0008728382424172461
4.492562159077411	92.35073954059035	4.1798224696060755	25.251059702238845	0.0008679060765171695
4.501480908112369	68.65494526280891	4.149102894419448	25.44661714296449	0.0008619521617027796
4.510381953673956	95.18283072602009	4.112165044225101	25.68334612043578	0.0008549415946792866
4.519263383849764	81.08554664476414	4.0745022142757685	25.92647239317618	0.0008477995476589682
4.5281260476973575	117.46440861734358	4.037715839047489	26.166796610582832	0.0008408979575694278
4.536971309778443	74.50560350298524	4.003709520386692	26.39687569730546	0.0008345817662002615
4.545796048111036	103.78301726794747	3.9703416252671535	26.627968237577665	0.000828309781797987
4.554603793531244	128.27087761078272	3.9367444568355277	26.86436964409518	0.0008218923301478277
4.5633925964937	103.06463199696567	3.904344341448528	27.096255830931437	0.0008157661373991613
4.572163267309926	79.99055991376235	3.8744720256735428	27.317704294063653	0.0008101816727109615
4.58091654863871	138.2598775779874	3.8477998886562172	27.527474549669137	0.000805180131465311
4.589650618390429	53.95182929666676	3.824596391579918	27.72995526154931	0.0008005739471546552
4.598367689312869	97.13599922563698	3.80480014866724	27.93668592176259	0.000795900389373142
4.607066681687261	105.48165352901634	3.78908749265431	28.147750528572725	0.0007911719158878419
4.61574789957696	107.579759249057	3.7781630060644003	28.35469879408675	0.0007867266882079028
4.624412279277496	112.86479983014205	3.771254269243709	28.56071121369529	0.0007824254244262691
4.633057709743862	125.84032173635744	3.7628248637997395	28.774915501456015	0.0007778358807162233
4.641687442923595	107.69677084884869	3.7499100001839936	28.993591759924737	0.0007730592771548379
4.6502981353456	98.21965652098338	3.7307325230425294	29.208793205829267	0.0007683618391940085
4.6588927571827226	96.92594499589393	3.7029723466208893	29.412649436563225	0.000763984039660405
4.6674694348270505	90.49625681284269	3.6689600720259166	29.59866111090582	0.000760181083823227
4.676029330655727	131.56413550424762	3.631617503579347	29.77129383330961	0.0007568246503872988
4.684572741753544	88.21269057299713	3.5922113172566132	29.946431924584	0.0007533673525957793
4.693098614655464	132.63352856524344	3.5562951985961977	30.122991410820884	0.0007499365822243861
4.7016086890949635	107.35580513959331	3.5249706248568624	30.292529003283935	0.0007468390607807758
4.710100644232891	90.65010343016644	3.4971431542074733	30.46152706328803	0.0007438300150150353
